_id,name,star,comment
658b6ceb9c26e6e0465cd3e7,전윤 다람쥐,3.0,달을가가지고 선물을차는게 재밋써다 토끼도 귀요워다!
658b6ceb9c26e6e0465cd3e9,배귤,3.0,한국어 더빙으로 봄\n노래까지 더빙해줘서 더 재밌었다\n내용은 중국 중추절 신화라 딱 아동용으로 좋다\n그래픽은 장난 아니었다\n떡밥이 있던 거 같은데 갈등 해결과 함께 얼렁뚱땅 넘어간다
658b6ceb9c26e6e0465cd3eb,MissH,2.0,향아 팝스타가 되고 싶어? 🤣🤣🤣\n아니 이게 무슨... 중국색이나 자본이 들어가면 묘하게 촌스러워지는 걸 감안한다고 해도 이렇게 당황스러울만치 촌스러울 수가 있어? 아 내 시간 어쩔... 뭘 훔쳐가려고 해도 근본이 없으니 넷플에서 제작을 해도 이 정도 수준인 건가. 애니메이션에 노래만 한다고 디즈니가 되진 않아요. 🤦🏻‍♂️🤦🏻‍♀️🤦🏻\n\n[+] 근데 좀 묘한 게 이 애니메이션을 보면 누구나 중국 제작 애니메이션이구나 하고 알 텐데 극중 목소리 역은 한국계 미국인 배우들이 많이 참여한 게 뭔가 아이러니하다.\n[++] '번지'는 귀엽고 사랑스럽다.
658b6ceb9c26e6e0465cd3ed,Taeseung Kim,3.0,감정이 차오르긴 하지만 과정이 끌어당기진 않는다
658b6ceb9c26e6e0465cd3ef,조이슬,4.0,색감이 따스하고 젤리처럼 말랑말랑.\n이 언니 간만에 울었다.😭
658b6ceb9c26e6e0465cd3f1,하은,2.0,좋은 소재를 가지고 있지만 그 소재로 더 괜찮은 결과물을 끌어내지 못해 아쉬움.
658b6ceb9c26e6e0465cd3f3,양기자 (YCU),3.5,"흥미로운 그래픽, 살짝 익숙한 이야기. 전성기 픽사를 상대하려면 후자를 좀 더 공략해야."
658b6cec9c26e6e0465cd3f5,시무룩한캘빈,2.5,기시감을 느끼게 하는 태백착월(太白捉月)
658b6cec9c26e6e0465cd3f7,검은안개꽃,3.0,"완전 디즈니스타일이지만,\n이제 중국도 애니 잘 만드네...\n귀여운토끼. 존재감강한 개구리. 말많은 우주개등등 캐릭터들도 잘살렸고,\n약간의 중필만 빼면 상당한걸작임.\n근데 노래들이 다 어서 들어본듯한건 나만그런가?"
658b6cec9c26e6e0465cd3f9,해석왕 고태일,4.0,Over the COCO
658b6cec9c26e6e0465cd3fb,리예,3.5,드디어 아시아권 신화로도 이정도 작품이 나오는구나... 꽤 재밌게 봤음\n마치 중국 배경 같지만 다들 아시아계 미국인의 내면을 가졌습니다 약간 아시아계 가족들 나오는 어린이 미드 느낌...
658b6cec9c26e6e0465cd3fd,이지연,4.0,"미술이 예쁨. 토끼 귀여워,, 슈퍼파워 번지🐰"
658b6cec9c26e6e0465cd3ff,SkyWave,4.0,"아름다운 색감과 환상적으로 그려진 놀라운 상상의 퍼레이드, 그리고 감탄스로운 노래들. 디즈니 , 긴장 좀 타야겠네."
658b6cec9c26e6e0465cd401,프레임232,3.5,가족.새로운만남.달의 여신 항아와 후예
658b6cec9c26e6e0465cd403,안토끼,3.0,그래픽 특히 퍼포먼스는 음악까지도 아주 인상적이었다. 첫 공연(?)은 묘하게 케이팝 콘서트 무대도 생각이 많이 나서 친숙하기도 하면서.\n스토리 상으로는 더 할 말이 있는데 접은 느낌.\n제목처럼 달에 도착한 뒤부터의 이야기에 기대감이 컸는데 전개가 다소 산만하고 아쉬웠다.
658b6cec9c26e6e0465cd405,ㅡ.,보는 중,음식만드는데 토끼를 올려두다니.. 너무 비위생적 아닌가
658b6cec9c26e6e0465cd407,IN,0.5,케이팝도 갖고 갈라고 밑밥 까는 것인가 중국.\n딱히 매력적인 캐릭터도 없고 좋은 노래도 없다. 특히 달 갈 때 부른 노래는 청이? 청아? 너무 많이 불러서 뭔가 웃김. 그 이름 발음이 예쁘게 들려서 많이 넣었남\n아무튼 예상가는 스토리에 있던 캐릭터들 디자인만 바꿔서 재탕한 느낌이다.
658b6cec9c26e6e0465cd409,마빈 2호,2.5,"초반의 과학과 신화를 뒤섞는 연출과 스토리는 매력적이고 멋졌다. 그래서 주인공이 엄마가 말해준 신화를 믿으면서도 과학에 뛰어나다는 설정도 좋았다.\n하지만 이는 초반부가 끝나고 달에 가면서 전부 휘발된다. 그래픽과 연출은 화려했지만, 뭔가... 납득이 안 되는 설정에 평이한 내용이 큰 몰입감을 주지 못 했다."
658b6cec9c26e6e0465cd40b,박성규,3.5,딸을 위해 엄마가 남긴 유작.
658b6cec9c26e6e0465cd40d,주렁주렁,3.0,특별할 것 없는 애니였다고 생각했는데...아카데미 장편애니 후보여서 놀랬었음.\n\n2020.12.28
658b6cec9c26e6e0465cd40f,Linus Kim,1.5,"스킬적으로 장족의 발전을 한 건 알겠는데, 알맹이에는 어지간히 관심이 없는가보다. 그나마 OST 하나 건졌네"
658b6cec9c26e6e0465cd411,조성호,3.0,"죽은 엄마를 떠나 보내고, 새로운 가족을 맞이하는 일. 올바른 성장!"
658b6cec9c26e6e0465cd413,Lena,4.5,"디즈니의 옛날 만화들을 보던 기분. 신비롭게 펼쳐지는 색감과 뮤지컬 같은 음악에 푹 빠졌다 나왔다. 그 어릴 적 보던 <천녀유혼>과, 죽음 너머로도 이어지는 가족과 사랑은 <코코>를 떠올리게도 만든다.\n\n상실 앞에서는 한없이 슬프고 아파봐야 한다. 어쩔 수 없이.\n슬픔이 지나가는 자리에 여전히 이어지는 사랑이 있다는 것, 그 마음을 한없이 긍정하는 애니메이션이라 좋았다.\n\n색색의 불빛이 반짝거리던  우전 여행의 기억이 물씬 떠오른다. 너무 즐거웠던 하룻밤, 그리 먼 곳이 아니었음에도 다른 세상에 온 것처럼 즐거웠던 날."
658b6cec9c26e6e0465cd415,김도선,3.5,캐릭터가 귀엽고 표정이 살아있다. 좀 중국색이 짙어서 그런데 화면은 이쁘네\n18개월딸이 1시간 넘게 집중하고 봤다 이렇게 오래 집중한건 첨인듯
658b6cec9c26e6e0465cd417,Valerie,3.5,토끼 귀엽다 ㅡㅡ
658b6cec9c26e6e0465cd419,신나리셔스,4.0,페이페이 성덕 이네..
658b6cec9c26e6e0465cd41b,영화보는선,4.0,"갈수록 혼란스러워지는 가족의 경계선에서, 아직은 작고 어린 아이들에게 따뜻함을 선물해주는 영화."
658b6cec9c26e6e0465cd41d,희진,3.5,
658b6cec9c26e6e0465cd41f,구딱,5.0,OST가 다 했다
658b6cec9c26e6e0465cd421,장미,4.0,항아가 너무 아름다워
658b6ced9c26e6e0465cd423,쥬일,3.5,풍부한 상상력이 즐거운 영화!
658b6ced9c26e6e0465cd425,그리샴,4.0,"맥락 없는 전개, 뜬금 없는 캐릭터 출현 등에 적잖이 당황했지만 충분히 볼만하다. 중국이니 미국이니 이런 것 없이 그냥 공통된 인류 가치를 생각해 보면 충분히 받아들여질 수 있는 스토리인데, 생각보다 평가가 좀 박한 영화다. 극단적으로 이야기 하면 간 사람은 간 사람이고 남아있는 사람이라도 잘 살아야 한다는 이야기지만, 빛이 말하는 것은 산 사람들이 어떻게 받아들일 것이냐 하는 것이다.\n.\n애니메이션의 색감은 좋은데 타깃 연령층을 낮게 잡아서 반감되고 말았다. 어떤 장면에서는 인사이드아웃의 느낌이 있었는데, 인사이드아웃의 그 신박함과 기발함, 깊은 인간의 성찰 등은 없는 것이 너무 다르다. 아쉬움도 많지만 대기업을 박차고 나온 감독의 새로운 시작을 알리는 영화라는 점에서 시작이 나쁘진 않은 것 같다.\n.\n사족: 지금 봤는데 포스터가 안티다!"
658b6ced9c26e6e0465cd427,튜데잇,4.0,"사랑하는 사람은 언제나 함께 있다는 것. 조금 뻔한 메시지를 전달하고 있지만, 매력적인 OST와 귀엽고 신선한 캐릭터들 덕분에 따뜻하고 재미있는 애니메이션으로 기억에 오래 남을 듯하다."
658b6ced9c26e6e0465cd429,오 소영,5.0,데박 너무 좋다 진짜 딱 나의입맛
658b6ced9c26e6e0465cd42b,이정준,4.0,디즈니의 아성을 위협할 넷플릭스 애니메이션의 회심의 한 방.
658b6ced9c26e6e0465cd42d,..,4.0,기대안하고봤는데 의외로 좋았다. 글렌 킨.. 대단한사람인줄 알았지만 더 대단한 사람.. 아트워크가 너무 이쁘다. 영화관에서 보지못한게 너무 아쉬웠다. 영상미가 너무 좋았다.
658b6ced9c26e6e0465cd42f,IMDb 평점,3.5,6.3점
658b6ced9c26e6e0465cd431,소라,3.5,스토리 빈틈만 더 채웠어도 4점이었을 텐데.
658b6ced9c26e6e0465cd433,문과8호,3.5,정석적인 스토리라 명작 반열에 오르지는 못했지만 옛날에 나왔더라면 어땠을까?
658b6ced9c26e6e0465cd435,깜찍발칙,2.5,2023.10.10
658b6ced9c26e6e0465cd437,김민지,3.5,OST 좋아요
658b6ced9c26e6e0465cd439,유강희,1.5,난잡한 스토리에 과한 중국색
658b6ced9c26e6e0465cd43b,김선장,2.5,월병 먹고 싶다
658b6ced9c26e6e0465cd43d,다형,1.5,보면서 한 생각은.. 월병이 참 맛있겠다 끝
658b6ced9c26e6e0465cd43f,cm,1.5,감독이 필리파수 노래 듣고 감동해서 팝스타 만들어 주고 싶어 만든 영화가 아닐까 싶을 정도. 노래는 생각보다 너무 괜찮은데 스토리랑 갬성 따라가기가 넘 힘들었다.
658b6ced9c26e6e0465cd441,김태래,4.0,걍 영화만 놓고 보면 웰메이드 디즈니 카피캣\n당연함 차이나 머니로 기술 다 사갔으니\n킬링타임으론 좋다\n그럴 듯하게 꾸며놨지만 당연함 어디서 다 본듯한 요소들임!
658b6ced9c26e6e0465cd443,summer,3.5,문케익 먹고싶다 ...
658b6ced9c26e6e0465cd445,임현재,보는 중,???
658b6ced9c26e6e0465cd447,타누키,3.0,꽤 괜찮았다
658b6ced9c26e6e0465cd449,JJ,0.5,중국의 중국에 의한 중국을 위한\n조잡한 전개와 결말
658b6ced9c26e6e0465cd44b,박지나,2.0,페이페이가 고난과 역경울 해쳐나갈만한\n요소는 많은데\n그게 다 매듭지어지지 않은느낌\n\n그래서 도대체 왜? 얘는 왜 이렇게 한건데?\n이게 나타난 이유는 뭔데?\n중간중간 설정 디테일에서 의문점을 가졌던듯\n\n그리고………뭔가 시각적으로 강렬한 느낌을 주긴 했는데\n너무….입이 안다물어지는 강렬한 느낌…완급이 너무 없었던것 같았던\n\n하지만 이야기 마무리는 재혼가정에 대해서 긍정적인 느낌으로 끝난다는것은 좋았음.\n그리고 사랑이 꼭 연인간의 사랑이 아니더라도\n다른 관계간의 사랑에서도 힘을 얻을 수 있다는걸 보여준것도 좋았음.
658b6ced9c26e6e0465cd44d,복숭아구이,3.0,번지 너무 귀여워ㅠㅠ
658b6ced9c26e6e0465cd44f,테코,2.5,동양 설화를 영어 단어로 들으니까 신기(월병=mooncake 등) 미래적+kda+etc. 설정 이거저거 쏟아부은애니 근데 노래 하나는 인정 진짜좋았다!! 나오는노래 싹다조았음 남잼민이 한대치고싶었음 마지막 메세지가 뭉클했다 항아 힘내!! 근데 토끼조차 암수 데포르메차이나는건 오바아니니
658b6cee9c26e6e0465cd451,하이,3.0,내용은 부실한 감이 좀 있지만 영상 퀄이나 노래는 생각보다 좋았음
658b6cee9c26e6e0465cd453,강찬미,2.0,뭔가 단단히 잘못 섞인 것 같다
658b6cee9c26e6e0465cd455,새벽,3.0,영화가 친절하진 않았지만\n뭐 나름 눈은 만족스러웠으므로
658b6cee9c26e6e0465cd457,옥점이,3.0,달나라 아트컨셉도 내용도 너무 유치했고 캐릭터성이 일관되게 유지되지도 않았다. 아무리 전체 이용가 작품이라지만 내가 생각하는 좋은 전체 이용가 작품은 어른도 즐길수 있는 전연령대 작품인데 그런 의미에서 좀 실망스러웠다.\n그나마 좋았던건 항아의 패션쇼같은 비주얼과 작품 초반 글렌 킨이 작업 한 거 같은 장인정신 가득한 러프 2D애니메이션! 캬 진짜 전통 드로잉 애니를 보니 덕후 뽕차오르더라…
658b6cee9c26e6e0465cd459,수영,1.5,노래만 기억나는 영화
658b6cee9c26e6e0465cd45b,김현기,1.5,애기들 보기에는 완벽하나 어른들이 보기에는 다소 조금 지루함
658b6cee9c26e6e0465cd45d,hy,2.0,이쁜게 다여 ....
658b6cee9c26e6e0465cd45f,원시기,2.0,간만에 좋은 게 좋은 거라고 멋대로 퉁치는 이야기를 보았다. 토끼는 귀엽다.
658b6cee9c26e6e0465cd461,Davin,2.0,딱 그런애니
658b6cee9c26e6e0465cd463,호가든,2.0,이게뭐지
658b6cee9c26e6e0465cd465,최chomm,4.0,
658b6cee9c26e6e0465cd467,무지무지,3.0,월병밖에 생각안나..
658b6cee9c26e6e0465cd469,Majorica,3.0,번지(토끼)가 ㄹㅇ귀엽다.\n여신이라더니 갑자기 달나라에서 솔로 가수로 활동하고 있는 건지 갸우뚱 했는데 노래는 좋았음ㅋㅌㅋㅋㅋ
658b6cee9c26e6e0465cd46b,정화찡,3.0,중국 풍이 화려한 색감으로 잘 녹아든 느낌\n빨간색으로만 그려지지 않아서 색감 보는 재미가 있었던 것 같다. 다만 스토리 부분은 아쉽다. 조금 더 탄탄했더라면..
658b6cee9c26e6e0465cd46d,유종철,1.5,진짜재미없다\n노래들으려고 참음\n일상브금으로 틀어놓고 딴짓하면서 더빙소리만 들음
658b6cee9c26e6e0465cd46f,gentiana,3.0,중국하면 떠오르는 이것저것 다 때려박았는데도 캐릭터나 스토리가 딱히 인상깊지가 않네
658b6cee9c26e6e0465cd471,이가람,2.5,음 아쉽네
658b6cee9c26e6e0465cd473,Io The Mad Moon,3.0,너무 무난하고 평평하지만 가능성을 보았다
658b6cee9c26e6e0465cd475,왘왘,3.5,"스토리는 부실해 보이는 부분들이 있고, 왜 있는지도 모르는 발암 캐릭터가 하나 있으며(진짜로 통편집을 해도 스토리에 하나도 지장이 없는데 분량은 또 엄청 크고 발암 그자체다), 이상한 과학 설정을 넣어서 더욱 현실로 튕겨내는 점은 있지만 나름의 매력이 있는 애니메이션. 우주 공간의 잔잔함을 떠올리게 하는 고비와, LoL의 KDA 뮤비를 연상케하는 퍼포먼스가 돋보였다."
658b6cee9c26e6e0465cd477,김정아,2.0,"뻔한 메시지지만, 중국 설화 기반의 스토리와 화려하고 알록달록한 색감과 그래픽으로 잘 포장해본 느낌."
658b6cee9c26e6e0465cd479,조슈아,2.5,"디즈니 따라하는 넷플릭스 애니메이션? 예티 나오는 드림웍스 애니메이션보다 낫긴 한데, 토끼만 귀엽다. 하지만 노래는 잘 만들었네."
658b6cee9c26e6e0465cd47b,신용진,3.0,과학과 동화와 판타지 사이 그 어딘가. 디즈니 향 첨가. 미흡한 점이 많긴 하지만 감안하고 볼만한 뮤지컬이었습니다.
658b6cee9c26e6e0465cd47d,우혜민,2.5,
658b6cee9c26e6e0465cd47f,김정호,3.5,배경과 음악의 괴리.
658b6cef9c26e6e0465cd481,르네상스형뮤지션,3.0,"달의 여신의 꿈이고 로켓이고 간에 돈이면 다 이루어집니다(?). 돈이면 안 될 게 없는 중국 자본의 힘을 만끽해라, 이것드라. 픽사스럽지만 언젠가 픽사를 따라 잡을지도, 돈만 지금처럼 넘쳐나면."
658b6cef9c26e6e0465cd483,김백중,3.0,"펄 스튜디오의 기술력과 시각적 완성도는 세계 최고의 수준임에는 틀림없다.\n\n다만 픽사와 디즈니, 드림웍스의 걸작들처럼 단단한 서사와 공감가는 캐릭터가 함께 쌓아 올리는 가슴을 터지게 만드는  절정의 순간이 조금더 필요하다고 느껴진다.\n\n아!  청애의 울트라루미나리 씬은 느낌은 다르지만 라푼젤의 '아이 헤브 어 드림', 엘사의 '렛 잇 고'를 긴장하게 만들기에  충분한 연출과 음악을 보여준다!"
